,Time,Name,Tweet_status,Text,Length,Location
2120,2019-09-08 06:12:53,Prathampc321,Retweet,"Tellin me I need to slow down 
Cause everybody in the whole town
Cause they know how I get down 
Simple boy from small town
Can you believe we still around 
After so many hit the ground 
And we aint gonna stop now 
Until we get that
FREEDOM FREEDOM
Believe ISRO",274,NaN
2121,2019-09-08 06:12:53,Kailasavadivoo2,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"Bengaluru South, India"
2122,2019-09-08 06:12:53,sarkarnishant,Retweet,I think narendramodi hug of a heart broken isro chairman was a group hug of a billion plus people A very fine gesture And just what was needed To criticise and politicise even this as some are doing is to deny any transcendental moments for the country to unite as one ISRO,279,delhi
2123,2019-09-08 06:12:54,HarisundarK,Retweet,"Difference between normal government office amp isro 

When theres a feel the services offered are not fully satisfactory in a government office the common man would cry

In ISRO the Chairman would cry

Love you isro ❤️🇮🇳",233,"Navi Mumbai, India"
2124,2019-09-08 06:12:54,Sanju_designs,Tweet,The success of India Chandrayan2 Chandrayaan3 NASA ISRO Shivan,67,"Coimbatore, India"
2125,2019-09-08 06:12:55,JoyelJames4,Retweet,Now according to some people all those people are Deshdrohi traitors and Pakistani who are not praising ISRO for failure of Chandrayan2landing Unbelievable The Patriotism has never been sold so cheap before,214,NaN
2126,2019-09-08 06:12:55,imvenki196,Retweet,Theres nothing like failure in science we experiment amp we gain Massive respect for the scientists at ISRO who worked relentlessly over days amp nights The nation is proud of you Jai Hind 🇮🇳 Chandrayan2,215,Haveri
2127,2019-09-08 06:12:55,Rishika63441987,Retweet,"Congratulations isro Indeed its a good beginning of a great mission Sitaron Se Agay Jahan Aur Bhi Hain
Abhi Ishq Ke Imtihan Aur Bhi Hain httpstco41oXmCjUyf",162,NaN
2128,2019-09-08 06:12:55,imvk9,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
2129,2019-09-08 06:12:56,mandiysingh,Retweet,Theres nothing like failure in science we experiment amp we gain Massive respect for the scientists at ISRO who worked relentlessly over days amp nights The nation is proud of you Jai Hind 🇮🇳 Chandrayan2,215,NaN
2130,2019-09-08 06:12:56,AbhayVidyarthi,Retweet,My letter to VikramLander With a copy to Prime Minister narendramodi ji isro chief KSivan ji all the scientists of ISRO and all my fellow Indians all over the world Please retweet it so much that actually reaches him Jai Ho Jai Hind🙏🤓🇮🇳🇮🇳 Chandrayaan2 httpstcoybLm7Qw1iq,289,India
2131,2019-09-08 06:12:57,ejtony,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,Abu Dhabi
2132,2019-09-08 06:12:58,amanofficial02,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Lucknow, India"
2133,2019-09-08 06:12:59,HinaBut76282691,Retweet,"If the Moon Lander had humans on it and ISRO had lost all communications with those humans maybe they would have realised how it feels to have relatives in Kashmir and lose all contact with them

The ones crying for a machine would have died of tears if there were humans on it",280,"Sialkot, Pakistan"
2134,2019-09-08 06:12:59,JrNTRAnnaFan,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,HYD
2135,2019-09-08 06:12:59,r0hitoo7,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
2136,2019-09-08 06:13:00,TPE_connect,Tweet,"Right Wing Trolls Target Journalist For Questioning ISRO Chief KSivans Absence From Press Meet  ISRO ISROMissions PallavaBagla Chandrayaan2 Sivan 

httpstcoxIbGM077qH",184,online
2137,2019-09-08 06:13:00,Srkqureshi11,Retweet,"An emotional moment a hug from PM a much needed one 
ISRO Chairman K Sivan sees off PM narendramodi at ISRO HQ in an emotion filled atmosphere with a pledge to bounce back and achieve this feat with even greater determination

Chandrayaan2Landing Chandrayaan2  isro httpstcocvpQFA1Eh1",299,Karnatka
2138,2019-09-08 06:13:00,SanjeevVaid8,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"New Delhi, India"
2139,2019-09-08 06:13:00,SaiPhaniTheja,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,India
2140,2019-09-08 06:12:59,JatinSawhney,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"New Delhi, India"
2141,2019-09-08 06:13:01,ManiacVijay,Retweet,"21 kms short 
But still got 13 billion people closer than ever before ❤

We stand by isro and our scientists 🛰

Chandrayaan2  ISRO",136,"Coimbatore, India"
2142,2019-09-08 06:13:01,sbajpai2811,Tweet,"BreakingNews

NASA sends out 
a tweet applauding ISRO amp Chandrayaan2

Thank you very much for your support NASA These things make isro much stronger for future MoonMission
 
ProudOfISRO 👍
IsroPerGarvHai
IndiaOnTheMoon
Chandrayaan3 MoonLanding
SundayMotivation",278,NaN
2143,2019-09-08 06:13:01,SahilKautilya,Tweet,"Requesting you all to please follow this official account of KSivan  KailasavadivooS   Chairman of isro  🙏🙏

Chandrayaan3
IndiaOnTheMoon",145,"Begusarai, Bihar 🔁 New Delhi"
2144,2019-09-08 06:13:01,vatsalthaker30,Tweet,"We are proud of you sir and of course the team ISRO the best approach and dedication for the nations progress research has been given by the TeamISRO and the whole is feeling proud moment for the Chandrayan2  
Your work will be always remembered 
Jai hind 🇮🇳",266,Ahmedabad
2145,2019-09-08 06:13:01,shubhamyr95,Tweet,What PallavBagla has done for ISRO 🤔,39,NaN
2146,2019-09-08 06:13:02,kumarsatyam826,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Mahaveer nagar 3 ,kota rajasthan"
2147,2019-09-08 06:13:03,ghosh121,Retweet,K Sivans journey from  Sarakkavilai village in Tamil Nadus Kanyakumari district to the head of isro is an inspiration in itself Studied in a Tamil medium govt school first graduate in his family Used to help his dad in the field while studying in college httpstcoyCezLglajq,285,NaN
2148,2019-09-08 06:13:03,Anand_verma_,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Surat, India"
2149,2019-09-08 06:13:03,kunalaugust,Retweet,"How it unfolded
A  Mission failure reported notice the PMs body language no sympathy Mr PR is upset 
B  Advisors inform PM about criticism on SM of him walking away amp groundswell of support for ISRO 
C  Next morning Mr PR goes back to grab K Sivan httpstcoyctXRsaUqu",286,"Cambridge, England"
2150,2019-09-08 06:13:03,roarjass,Retweet,Theres nothing like failure in science we experiment amp we gain Massive respect for the scientists at ISRO who worked relentlessly over days amp nights The nation is proud of you Jai Hind 🇮🇳 Chandrayan2,215,"Ludhiana, Punjab"
2151,2019-09-08 06:13:04,Sravaniamanchi1,Retweet,Congratulations team ISRO  Nation thanks you for your sleepless nights relentless efforts This was not a failurea miss hopefully leading to new hopes Respect the  determination and hard work of the whole team,216,NaN
2152,2019-09-08 06:13:04,aakashviru309,Retweet,"ऐ चाँद छू लेंगे तुझे भी जल्द ही अभी ज़रा कुछ दिलों को छू लें 
These pictures defines India defines humanity Proud of you narendramodi Sir and Mr K Sivan isro Chandrayaan2Landing ISRO httpstcojuxzKYIQMt",217,NaN
2153,2019-09-08 06:13:04,devdhar10,Retweet,"विघ्नैः पुनः पुनरति प्रतिहन्यमानाः । प्रारभ्य चोत्तमजना न परित्यजन्ति ॥
The mediocre ones commence work but abandon it on encountering difficulties But the superior people notwithstanding repeated hindrances never give up
isro chandrayaan2 httpstcoh63WlScz0m",269,NaN
2154,2019-09-08 06:13:04,SrsIts,Retweet,"As a Pakistani I am proud of Indias moon mission You tried Thats all that matters
ISRO httpstcophp126Z9QC",117,NaN
2155,2019-09-08 06:13:04,ihavefoundgod,Retweet,This is the level of journalism in india and that’s why not a single person gives 2 cents about news media He does not even know that chandrayaan is not a man mission and he is the Space specialist for NDTV Awesome By 2024 all Stupid media will be gone httpstcoQiU7LvYiQb,279,NaN
2156,2019-09-08 06:13:05,SatyanarayanJ,Retweet,The communication isn’t lost Every single person in India can feel the heartbeat of chandrayaan2 We can hear it whisper to us that  ‘If at first you don’t succeed try try again’ httpstcoYS3y1kQXI2,206,"Bhubaneswar, India"
2157,2019-09-08 06:13:05,nirbhay444,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,India
2158,2019-09-08 06:13:07,eoidamascus,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,Syria
2159,2019-09-08 06:13:07,sabby_bioinfo,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Mississauga, Ontario"
2160,2019-09-08 06:13:08,PalakMadan1,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
2161,2019-09-08 06:13:08,anuragp66037147,Retweet,"Moon to NASA  Welcome America

Moon to Roscosmos  Welcome Russia

Moon to CNSA  Welcome China

Moon to JAXA  Welcome Japan

Moon to SpaceIL  Ill wait for you Israel

Moon to ISRO  Ill wait for you India

Moon to SUPARCO  Auqaat Nahi hai tumhari",254,NaN
2162,2019-09-08 06:13:08,official_ankits,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,Ambikapur
2163,2019-09-08 06:13:09,bhakti_tweeting,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Crossroads, Bellevue"
2164,2019-09-08 06:13:09,abirame24,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"Chennai, India"
2165,2019-09-08 06:13:10,IndiaTamizhan,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
2166,2019-09-08 06:13:10,amitfranky,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
2167,2019-09-08 06:13:10,harimohanrai,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"Ghaziabad, India"
2168,2019-09-08 06:13:10,Prakash64641016,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Jabalpur, Madhya Pradesh"
2169,2019-09-08 06:13:11,Shivalidighe,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,India
2170,2019-09-08 06:13:11,VachanaBhat,Retweet,Dear PM narendramodi ji Your speech at isro will remain one of the most inspirational speeches ever Your affectionate and emotional hug to Isro Chief KSivan is a visual that will be etched in every Indian’s  memory for years You make us feel protected Thank you🙏🙏🇮🇳 httpstcoXMf1f7Dyxs,299,NaN
